,loss,categorical_accuracy,val_loss,val_categorical_accuracy
45,0.21156056225299835,0.9285091757774353,0.5079020857810974,0.8292682766914368
46,0.3163661062717438,0.8840453624725342,0.3037414848804474,0.9065040946006775
47,0.1549367755651474,0.9459459185600281,0.3330400288105011,0.9065040946006775
48,0.11668570339679718,0.9590235352516174,0.2776217460632324,0.9105691313743591
49,0.13137497007846832,0.9485614895820618,0.29198285937309265,0.9065040946006775
50,0.1175360158085823,0.9616390466690063,0.28546279668807983,0.922764241695404
51,0.1039288192987442,0.9642545580863953,0.27985382080078125,0.9308943152427673
52,0.09040267020463943,0.9677419066429138,0.22659283876419067,0.9430894255638123
53,0.17309005558490753,0.938971221446991,0.24935103952884674,0.9024389982223511
54,0.23842479288578033,0.9075850248336792,0.3472757637500763,0.8821138143539429
55,0.1362657994031906,0.9485614895820618,0.22120603919029236,0.934959352016449
56,0.07779822498559952,0.9755885004997253,0.19244006276130676,0.934959352016449
57,0.06506119668483734,0.9747166633605957,0.1779502034187317,0.9471544623374939
58,0.07823489606380463,0.9712293148040771,0.26632779836654663,0.9186992049217224
59,0.26439574360847473,0.9163033962249756,0.40904712677001953,0.8617886304855347
60,0.21118994057178497,0.9258936643600464,0.22947637736797333,0.9430894255638123
61,0.08366747200489044,0.9703574776649475,0.24660852551460266,0.9268292784690857
62,0.04832352697849274,0.9825631976127625,0.17025238275527954,0.9146341681480408
63,0.06010078638792038,0.9816913604736328,0.24044328927993774,0.9390243887901306
64,0.05092272534966469,0.9851787090301514,0.2985028326511383,0.8983739614486694
65,0.057231515645980835,0.9790758490562439,0.2978600561618805,0.9105691313743591
66,0.07161244004964828,0.9755885004997253,0.2120673805475235,0.9512194991111755
67,0.05419458821415901,0.9834350347518921,0.31033721566200256,0.8902438879013062
68,0.05328093841671944,0.9799476861953735,0.15815798938274384,0.934959352016449
69,0.06732051074504852,0.9782040119171143,0.2782101333141327,0.9146341681480408
70,0.0455411821603775,0.9825631976127625,0.23703980445861816,0.9268292784690857
71,0.06314244121313095,0.9799476861953735,0.25837206840515137,0.9146341681480408
72,0.049526624381542206,0.9851787090301514,0.19457806646823883,0.9552845358848572
73,0.06280124932527542,0.9755885004997253,0.24618548154830933,0.9308943152427673
74,0.06252992153167725,0.9851787090301514,0.3875233829021454,0.9105691313743591
75,0.160407155752182,0.95292067527771,0.3014432489871979,0.9186992049217224
76,0.143037810921669,0.9581516981124878,0.22440099716186523,0.9268292784690857
77,0.0580286905169487,0.9799476861953735,0.13171347975730896,0.9512194991111755
