,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.3088905811309814,0.17088055610656738,2.0698416233062744,0.2398373931646347
1,1.879175066947937,0.29032257199287415,1.8127962350845337,0.3130081295967102
2,1.6913436651229858,0.2894507348537445,1.7461472749710083,0.32926830649375916
3,1.632091760635376,0.3374019265174866,1.6550967693328857,0.34959349036216736
4,1.5264726877212524,0.36006975173950195,1.5235880613327026,0.353658527135849
5,1.4454346895217896,0.36268526315689087,1.373913288116455,0.4918699264526367
6,1.4095287322998047,0.42022669315338135,1.3449708223342896,0.4674796760082245
7,1.2118372917175293,0.5135135054588318,1.1930757761001587,0.46341463923454285
8,1.1515114307403564,0.48910200595855713,1.151279330253601,0.4918699264526367
9,1.1239047050476074,0.5448997616767883,1.0697112083435059,0.6097561120986938
10,0.952924370765686,0.6059284806251526,1.1215640306472778,0.5284552574157715
11,0.8356186151504517,0.7053182125091553,0.9401702284812927,0.6585366129875183
12,0.8249620199203491,0.6713165044784546,0.8942773342132568,0.6544715166091919
13,0.7391986846923828,0.7279860377311707,0.7074595093727112,0.7764227390289307
14,0.652578592300415,0.7523975372314453,0.7659407258033752,0.707317054271698
15,0.6404702067375183,0.7602441310882568,0.6475933194160461,0.7886179089546204
16,0.6139886379241943,0.7724498510360718,0.8339663743972778,0.7235772609710693
17,0.6055704355239868,0.7750653624534607,1.408919095993042,0.5325203537940979
18,0.7178947329521179,0.74106365442276,0.6191376447677612,0.7845528721809387
19,0.5218811631202698,0.8108108043670654,0.4833678901195526,0.8495935201644897
20,0.41593149304389954,0.8491717576980591,0.51605224609375,0.8333333134651184
21,0.398100346326828,0.8544027805328369,0.4375826120376587,0.8536585569381714
22,0.4324265122413635,0.8352223038673401,0.4985576868057251,0.8252032399177551
23,0.39792928099632263,0.8535309433937073,0.4157599210739136,0.8739837408065796
24,0.32887908816337585,0.8831735253334045,0.5257019400596619,0.8170731663703918
25,0.41122791171073914,0.8465562462806702,0.40999963879585266,0.869918704032898
26,0.40365761518478394,0.8526591062545776,0.43025535345077515,0.8455284833908081
27,0.29089486598968506,0.8962510824203491,0.3913950026035309,0.869918704032898
28,0.2560140788555145,0.901482105255127,0.33533263206481934,0.8902438879013062
29,0.24954257905483246,0.9049695134162903,0.2996187210083008,0.8983739614486694
30,0.27864202857017517,0.8918918967247009,0.2976323366165161,0.8983739614486694
31,0.2584749460220337,0.9023539423942566,0.3689315617084503,0.8536585569381714
32,0.2713291645050049,0.8979947566986084,0.3745117783546448,0.8739837408065796
33,0.22947734594345093,0.9215344190597534,0.3167317807674408,0.8821138143539429
34,0.23507212102413177,0.9067131876945496,0.3394761085510254,0.8739837408065796
35,0.2548476457595825,0.9102005362510681,0.3608277440071106,0.8902438879013062
36,0.22830593585968018,0.9206625819206238,0.2799742817878723,0.922764241695404
37,0.1949140578508377,0.9276373386383057,0.24538613855838776,0.9430894255638123
38,0.17165012657642365,0.9328683614730835,0.23858386278152466,0.9065040946006775
39,0.1740032285451889,0.9372275471687317,0.24528218805789948,0.934959352016449
40,0.21796321868896484,0.9206625819206238,0.26808327436447144,0.9024389982223511
41,0.446058988571167,0.8491717576980591,0.39660245180130005,0.8861788511276245
42,0.24777042865753174,0.9163033962249756,0.2851356863975525,0.9105691313743591
43,0.21515141427516937,0.915431559085846,0.37112608551979065,0.8821138143539429
44,0.18163064122200012,0.9354838728904724,0.2652430832386017,0.9105691313743591
45,0.22206279635429382,0.9206625819206238,0.27540966868400574,0.9105691313743591
46,0.219438835978508,0.9197907447814941,0.3342393934726715,0.8780487775802612
47,0.18028204143047333,0.9328683614730835,0.2934572100639343,0.9105691313743591
48,0.2115299552679062,0.9189189076423645,0.23584827780723572,0.934959352016449
49,0.13366609811782837,0.9537925124168396,0.2157648801803589,0.934959352016449
50,0.13143379986286163,0.9485614895820618,0.21205353736877441,0.934959352016449
51,0.139016792178154,0.9442022442817688,0.19970610737800598,0.934959352016449
52,0.11869408935308456,0.9581516981124878,0.18306732177734375,0.9390243887901306
53,0.11491036415100098,0.9616390466690063,0.2190004140138626,0.9390243887901306
54,0.10240773856639862,0.9590235352516174,0.26709964871406555,0.9105691313743591
55,0.10875153541564941,0.962510883808136,0.240963876247406,0.9471544623374939
56,0.08963093161582947,0.9703574776649475,0.20973418653011322,0.9390243887901306
57,0.10426320135593414,0.9598953723907471,0.17921172082424164,0.9430894255638123
