come,good,goodbye,goodmorning,happy,hi,home,iloveyou,me,sorry,thankyou,you
0.9767441860465117,0.9473684210526316,0.8837209302325582,0.9268292682926829,1.0,0.9444444444444444,0.9743589743589743,1.0,0.7999999999999999,0.9565217391304348,0.8205128205128205,0.9
1.0,0.9583333333333334,0.9,0.896551724137931,0.9142857142857143,0.8947368421052632,0.9545454545454546,0.9230769230769231,0.7058823529411765,0.9285714285714286,0.8292682926829269,0.8372093023255814
1.0,0.9565217391304348,1.0,0.9767441860465117,0.9500000000000001,0.975609756097561,0.9259259259259259,1.0,0.5625000000000001,0.9473684210526316,0.7894736842105262,0.8571428571428571
0.9767441860465117,0.9787234042553191,0.9047619047619048,0.8,0.9743589743589743,0.9454545454545454,0.9767441860465117,0.9615384615384616,0.6923076923076924,0.9787234042553191,0.8780487804878049,0.8749999999999999
0.9444444444444444,0.9787234042553191,0.9333333333333332,0.972972972972973,1.0,0.972972972972973,0.9047619047619048,1.0,0.7826086956521738,1.0,0.7826086956521738,0.8235294117647058
0.9090909090909091,0.9508196721311475,0.9743589743589743,0.9411764705882353,0.8837209302325582,0.8947368421052632,0.9583333333333334,0.9787234042553191,0.8648648648648649,0.9545454545454545,0.8275862068965517,0.8205128205128205
0.936, 0.913, 0.9, 0.865, 1.0, 0.95, 0.952, 1.0, 0.792, 0.923, 0.848, 0.818
0.9444444444444444,0.9787234042553191,0.9333333333333332,0.972972972972973,1.0,0.972972972972973,0.9047619047619048,1.0,0.7826086956521738,1.0,0.7826086956521738,0.8235294117647058
