come,good,goodbye,goodmorning,happy,hi,home,iloveyou,me,sorry,thankyou,you
0.9523809523809523,0.9787234042553191,0.9565217391304348,0.972972972972973,0.975609756097561,0.9230769230769231,0.9565217391304348,1.0,0.8333333333333333,1.0,0.923076923076923,0.8
0.9803921568627451,0.9375,0.918918918918919,0.8717948717948718,0.9743589743589743,0.9,0.9714285714285714,0.9811320754716981,0.8205128205128205,1.0,0.851063829787234,0.9444444444444444
1.0,0.9545454545454545,0.9743589743589743,0.9600000000000001,0.9411764705882353,0.972972972972973,0.9743589743589743,0.9696969696969697,0.9777777777777777,0.9523809523809523,0.9,0.8717948717948718
0.9743589743589743,0.9696969696969697,0.9538461538461539,0.923076923076923,0.9743589743589743,0.92,1.0,0.9743589743589743,0.787878787878788,1.0,0.8717948717948718,0.9500000000000001
0.9361702127659575,0.9130434782608695,0.9777777777777777,0.9375,0.9500000000000001,0.9,0.9767441860465117,0.9743589743589743,0.84,1.0,0.8333333333333333,1.0
1.0,1.0,0.9583333333333334,0.9361702127659574,1.0,0.9142857142857143,0.972972972972973,1.0,0.8823529411764706,1.0,0.8717948717948718,0.8947368421052632
0.973, 1.0, 0.96, 0.938, 0.976, 0.977, 0.958, 0.936, 0.903, 0.98, 0.895, 0.882
0.973, 0.952, 0.98, 1.0, 0.98, 0.923, 0.968, 0.933, 0.952, 1.0, 0.973, 0.941
